dataset,seed,method,beta_scale,ratio,Delta_I
CS,1,Ours,2.0,0.01,0.020743542704540877
CS,1,Ours_Adaptive,2.0,0.01,-0.009742239759731462
CS,1,PageRank,2.0,0.01,0.42169560515215226
CS,1,PageRank_Adaptive,2.0,0.01,0.41888091013326895
CS,1,Degree,2.0,0.01,0.41378800327829746
CS,1,Degree_Adaptive,2.0,0.01,0.4044302245018872
CS,1,Betweenness,2.0,0.01,0.3112838494445679
CS,1,Betweenness_Adaptive,2.0,0.01,0.2964545552043801
CS,2,Ours,2.0,0.01,0.042359069999645185
CS,2,Ours_Adaptive,2.0,0.01,0.03464005662026851
CS,2,PageRank,2.0,0.01,0.43510955463144074
CS,2,PageRank_Adaptive,2.0,0.01,0.4345554569286494
CS,2,Degree,2.0,0.01,0.42453634751257624
CS,2,Degree_Adaptive,2.0,0.01,0.4460602301546069
CS,2,Betweenness,2.0,0.01,0.3033133120461205
CS,2,Betweenness_Adaptive,2.0,0.01,0.2989825331129891
CS,3,Ours,2.0,0.01,0.02850187702526255
CS,3,Ours_Adaptive,2.0,0.01,0.03864672251879682
CS,3,PageRank,2.0,0.01,0.4154297858756658
CS,3,PageRank_Adaptive,2.0,0.01,0.4101333346158734
CS,3,Degree,2.0,0.01,0.39465664617147234
CS,3,Degree_Adaptive,2.0,0.01,0.38219270886025436
CS,3,Betweenness,2.0,0.01,0.3055963083124405
CS,3,Betweenness_Adaptive,2.0,0.01,0.2902320352898162
CS,4,Ours,2.0,0.01,0.0381938918677186
CS,4,Ours_Adaptive,2.0,0.01,0.04851335720856041
CS,4,PageRank,2.0,0.01,0.4131668094434648
CS,4,PageRank_Adaptive,2.0,0.01,0.42775271435109574
CS,4,Degree,2.0,0.01,0.42060136504099693
CS,4,Degree_Adaptive,2.0,0.01,0.4295626904207112
CS,4,Betweenness,2.0,0.01,0.28864314573993005
CS,4,Betweenness_Adaptive,2.0,0.01,0.2988405648628667
CS,0,Ours,2.0,0.05,0.13610912304312275
CS,0,Ours_Adaptive,2.0,0.05,0.1555581676541091
CS,0,PageRank,2.0,0.05,0.9935397028272053
CS,0,PageRank_Adaptive,2.0,0.05,0.9932239422338556
CS,0,Degree,2.0,0.05,0.9965905209215505
CS,0,Degree_Adaptive,2.0,0.05,0.9966203823916578
CS,0,Betweenness,2.0,0.05,0.8965412072475699
CS,0,Betweenness_Adaptive,2.0,0.05,0.8964517865494972
CS,1,Ours,2.0,0.05,0.15355329274507956
CS,1,Ours_Adaptive,2.0,0.05,0.16258238007430753
CS,1,PageRank,2.0,0.05,0.9895395819252757
CS,1,PageRank_Adaptive,2.0,0.05,0.9898446613989966
CS,1,Degree,2.0,0.05,0.9963892868323443
CS,1,Degree_Adaptive,2.0,0.05,0.9965111629690399
CS,1,Betweenness,2.0,0.05,0.86554104807213
CS,1,Betweenness_Adaptive,2.0,0.05,0.866535097631808
CS,2,Ours,2.0,0.05,0.16550810530787258
CS,2,Ours_Adaptive,2.0,0.05,0.17195578987747853
CS,2,PageRank,2.0,0.05,0.9924719675034156
CS,2,PageRank_Adaptive,2.0,0.05,0.9920165603736445
CS,2,Degree,2.0,0.05,0.9965331849942273
CS,2,Degree_Adaptive,2.0,0.05,0.9965352782701538
CS,2,Betweenness,2.0,0.05,0.9002936692357233
CS,2,Betweenness_Adaptive,2.0,0.05,0.9030685344937952
CS,3,Ours,2.0,0.05,0.14108956153761268
CS,3,Ours_Adaptive,2.0,0.05,0.1417169728824976
CS,3,PageRank,2.0,0.05,0.9930696534748938
CS,3,PageRank_Adaptive,2.0,0.05,0.9931112163919338
CS,3,Degree,2.0,0.05,0.9968150423194365
CS,3,Degree_Adaptive,2.0,0.05,0.9969012215706996
CS,3,Betweenness,2.0,0.05,0.9221091052508495
CS,3,Betweenness_Adaptive,2.0,0.05,0.9217946449248193
CS,4,Ours,2.0,0.05,0.1384681676132754
CS,4,Ours_Adaptive,2.0,0.05,0.17152850813110357
CS,4,PageRank,2.0,0.05,0.9915530605199901
CS,4,PageRank_Adaptive,2.0,0.05,0.9913156092017634
CS,4,Degree,2.0,0.05,0.996577272621651
CS,4,Degree_Adaptive,2.0,0.05,0.9963845758228979
CS,4,Betweenness,2.0,0.05,0.8886705045479585
CS,4,Betweenness_Adaptive,2.0,0.05,0.8882066246940822
CS,0,Ours,2.0,0.1,0.2951704411908724
CS,0,Ours_Adaptive,2.0,0.1,0.3088301913349715
CS,0,PageRank,2.0,0.1,0.9986381637217295
CS,0,PageRank_Adaptive,2.0,0.1,0.9986231227975392
CS,0,Degree,2.0,0.1,0.9987079270417121
CS,0,Degree_Adaptive,2.0,0.1,0.9986495828813781
CS,0,Betweenness,2.0,0.1,0.9963851362624746
CS,0,Betweenness_Adaptive,2.0,0.1,0.9964554188318538
CS,1,Ours,2.0,0.1,0.3026078661746504
CS,1,Ours_Adaptive,2.0,0.1,0.2723840561620692
CS,1,PageRank,2.0,0.1,0.9984825407556907
CS,1,PageRank_Adaptive,2.0,0.1,0.9985357750296173
CS,1,Degree,2.0,0.1,0.9986458839768318
CS,1,Degree_Adaptive,2.0,0.1,0.9986112038708936
CS,1,Betweenness,2.0,0.1,0.9947029073068933
CS,1,Betweenness_Adaptive,2.0,0.1,0.9946215155524288
CS,2,Ours,2.0,0.1,0.3250014383205165
CS,2,Ours_Adaptive,2.0,0.1,0.32340813676622926
CS,2,PageRank,2.0,0.1,0.9987519678020961
CS,2,PageRank_Adaptive,2.0,0.1,0.9987576271380604
CS,2,Degree,2.0,0.1,0.9986984766545259
CS,2,Degree_Adaptive,2.0,0.1,0.9987142058796374
CS,2,Betweenness,2.0,0.1,0.996607695271248
CS,2,Betweenness_Adaptive,2.0,0.1,0.9966351274757217
CS,3,Ours,2.0,0.1,0.28146110653586615
CS,3,Ours_Adaptive,2.0,0.1,0.2662762187708308
CS,3,PageRank,2.0,0.1,0.9987869599204049
CS,3,PageRank_Adaptive,2.0,0.1,0.9987821645505205
CS,3,Degree,2.0,0.1,0.9988564979296239
CS,3,Degree_Adaptive,2.0,0.1,0.9988608501470332
CS,3,Betweenness,2.0,0.1,0.9972293746235298
CS,3,Betweenness_Adaptive,2.0,0.1,0.9971694352242737
CS,4,Ours,2.0,0.1,0.28952744551714427
CS,4,Ours_Adaptive,2.0,0.1,0.318208510600112
CS,4,PageRank,2.0,0.1,0.9986968252518355
CS,4,PageRank_Adaptive,2.0,0.1,0.998674812075102
CS,4,Degree,2.0,0.1,0.9987991522746712
CS,4,Degree_Adaptive,2.0,0.1,0.9988076376927806
CS,4,Betweenness,2.0,0.1,0.9958874145532873
CS,4,Betweenness_Adaptive,2.0,0.1,0.9958102761136632
Physics,0,Ours,0.8,0.01,0.0075270495728332245
Physics,0,Ours_Adaptive,0.8,0.01,0.05357099022519679
Physics,0,PageRank,0.8,0.01,0.9449572617465901
Physics,0,PageRank_Adaptive,0.8,0.01,0.9425518748797104
Physics,0,Degree,0.8,0.01,0.9529856648180217
Physics,0,Degree_Adaptive,0.8,0.01,0.9522256565897241
Physics,0,Betweenness,0.8,0.01,0.8734470536774077
Physics,0,Betweenness_Adaptive,0.8,0.01,0.8699051499413798
Physics,1,Ours,0.8,0.01,0.2120334805204906
Physics,1,Ours_Adaptive,0.8,0.01,0.19011130507328203
Physics,1,PageRank,0.8,0.01,0.929606312306875
Physics,1,PageRank_Adaptive,0.8,0.01,0.9262504252267953
Physics,1,Degree,0.8,0.01,0.935225300355149
Physics,1,Degree_Adaptive,0.8,0.01,0.9351330042308343
Physics,1,Betweenness,0.8,0.01,0.8441636551624625
Physics,1,Betweenness_Adaptive,0.8,0.01,0.8384906185037898
Physics,2,Ours,0.8,0.01,0.027141391365790368
Physics,2,Ours_Adaptive,0.8,0.01,0.0644983797785053
Physics,2,PageRank,0.8,0.01,0.9285976825861297
Physics,2,PageRank_Adaptive,0.8,0.01,0.9304188497439134
Physics,2,Degree,0.8,0.01,0.9407879228677106
Physics,2,Degree_Adaptive,0.8,0.01,0.9413107627646466
Physics,2,Betweenness,0.8,0.01,0.8637729393404494
Physics,2,Betweenness_Adaptive,0.8,0.01,0.8636374571362836
Physics,3,Ours,0.8,0.01,-0.0011476183795829213
Physics,3,Ours_Adaptive,0.8,0.01,0.0804751232265919
Physics,3,PageRank,0.8,0.01,0.9272166924046639
Physics,3,PageRank_Adaptive,0.8,0.01,0.9295243094988401
Physics,3,Degree,0.8,0.01,0.9390662353974591
Physics,3,Degree_Adaptive,0.8,0.01,0.9391193247477853
Physics,3,Betweenness,0.8,0.01,0.8576457178768687
Physics,3,Betweenness_Adaptive,0.8,0.01,0.8506063885597241
Physics,4,Ours,0.8,0.01,0.12103128207178729
Physics,4,Ours_Adaptive,0.8,0.01,0.2498530924525035
Physics,4,PageRank,0.8,0.01,0.9431096854078795
Physics,4,PageRank_Adaptive,0.8,0.01,0.9432306004442014
Physics,4,Degree,0.8,0.01,0.9540660682909261
Physics,4,Degree_Adaptive,0.8,0.01,0.9532714837665249
Physics,4,Betweenness,0.8,0.01,0.8697517966092324
Physics,4,Betweenness_Adaptive,0.8,0.01,0.8798990881546148
Physics,0,Ours,0.8,0.05,0.3671372134028141
Physics,0,Ours_Adaptive,0.8,0.05,0.34418170841000756
Physics,0,PageRank,0.8,0.05,0.9620252946446972
Physics,0,PageRank_Adaptive,0.8,0.05,0.9622664835105053
Physics,0,Degree,0.8,0.05,0.9644027505235233
Physics,0,Degree_Adaptive,0.8,0.05,0.9650950406797902
Physics,0,Betweenness,0.8,0.05,0.9565091023860087
Physics,0,Betweenness_Adaptive,0.8,0.05,0.9565148384399963
Physics,1,Ours,0.8,0.05,0.48391680667966264
Physics,1,Ours_Adaptive,0.8,0.05,0.4485280032284936
Physics,1,PageRank,0.8,0.05,0.9458552978850836
Physics,1,PageRank_Adaptive,0.8,0.05,0.9453722188254858
Physics,1,Degree,0.8,0.05,0.9471903876853244
Physics,1,Degree_Adaptive,0.8,0.05,0.9475273146474933
Physics,1,Betweenness,0.8,0.05,0.9408890512857147
Physics,1,Betweenness_Adaptive,0.8,0.05,0.9410214154494239
Physics,2,Ours,0.8,0.05,0.4685707657288228
Physics,2,Ours_Adaptive,0.8,0.05,0.45333410383938627
Physics,2,PageRank,0.8,0.05,0.9495404767530433
Physics,2,PageRank_Adaptive,0.8,0.05,0.9496599059996909
Physics,2,Degree,0.8,0.05,0.9521634022966042
Physics,2,Degree_Adaptive,0.8,0.05,0.951530820148736
Physics,2,Betweenness,0.8,0.05,0.9445143636103851
Physics,2,Betweenness_Adaptive,0.8,0.05,0.9461550070046574
Physics,3,Ours,0.8,0.05,0.3649878170366243
Physics,3,Ours_Adaptive,0.8,0.05,0.3792840635970766
Physics,3,PageRank,0.8,0.05,0.9502660717149543
Physics,3,PageRank_Adaptive,0.8,0.05,0.9497222377465364
Physics,3,Degree,0.8,0.05,0.9494191636078869
Physics,3,Degree_Adaptive,0.8,0.05,0.9503244205678156
Physics,3,Betweenness,0.8,0.05,0.9405187380354787
Physics,3,Betweenness_Adaptive,0.8,0.05,0.9416103714283339
Physics,4,Ours,0.8,0.05,0.5093323570588167
Physics,4,Ours_Adaptive,0.8,0.05,0.4968674464897082
Physics,4,PageRank,0.8,0.05,0.962780349713705
Physics,4,PageRank_Adaptive,0.8,0.05,0.963398621770016
Physics,4,Degree,0.8,0.05,0.964752623300031
Physics,4,Degree_Adaptive,0.8,0.05,0.9649566721096887
Physics,4,Betweenness,0.8,0.05,0.9582823013679761
Physics,4,Betweenness_Adaptive,0.8,0.05,0.957328330353314
Physics,0,Ours,0.8,0.1,0.5954439177925699
Physics,0,Ours_Adaptive,0.8,0.1,0.6094616716587661
Physics,0,PageRank,0.8,0.1,0.9649952272848611
Physics,0,PageRank_Adaptive,0.8,0.1,0.9654224028231212
Physics,0,Degree,0.8,0.1,0.9646890406860703
Physics,0,Degree_Adaptive,0.8,0.1,0.9648650078822287
Physics,0,Betweenness,0.8,0.1,0.9635583246451246
Physics,0,Betweenness_Adaptive,0.8,0.1,0.9632699101187384
Physics,1,Ours,0.8,0.1,0.6657359581241642
Physics,1,Ours_Adaptive,0.8,0.1,0.6532552370558734
Physics,1,PageRank,0.8,0.1,0.9488638905425012
Physics,1,PageRank_Adaptive,0.8,0.1,0.9488285138419931
Physics,1,Degree,0.8,0.1,0.9499497140433228
Physics,1,Degree_Adaptive,0.8,0.1,0.9497869008193938
Physics,1,Betweenness,0.8,0.1,0.9453058594511542
Physics,1,Betweenness_Adaptive,0.8,0.1,0.9454501847265786
Physics,2,Ours,0.8,0.1,0.680704615440568
Physics,2,Ours_Adaptive,0.8,0.1,0.690617934437599
Physics,2,PageRank,0.8,0.1,0.952288324724211
Physics,2,PageRank_Adaptive,0.8,0.1,0.9524059050343505
Physics,2,Degree,0.8,0.1,0.9528792591003687
Physics,2,Degree_Adaptive,0.8,0.1,0.9530703271043456
Physics,2,Betweenness,0.8,0.1,0.9495095964297608
Physics,2,Betweenness_Adaptive,0.8,0.1,0.9486355619434838
Physics,3,Ours,0.8,0.1,0.6287066254985059
Physics,3,Ours_Adaptive,0.8,0.1,0.6279143415066608
Physics,3,PageRank,0.8,0.1,0.9504805260900853
Physics,3,PageRank_Adaptive,0.8,0.1,0.9509665099252709
Physics,3,Degree,0.8,0.1,0.9510209736309383
Physics,3,Degree_Adaptive,0.8,0.1,0.9509916470201942
Physics,3,Betweenness,0.8,0.1,0.9478398880799727
Physics,3,Betweenness_Adaptive,0.8,0.1,0.9480728435750504
Physics,4,Ours,0.8,0.1,0.7119803975027439
Physics,4,Ours_Adaptive,0.8,0.1,0.7115030257417774
Physics,4,PageRank,0.8,0.1,0.9644917157449864
Physics,4,PageRank_Adaptive,0.8,0.1,0.9640562078725596
Physics,4,Degree,0.8,0.1,0.9653187829785127
Physics,4,Degree_Adaptive,0.8,0.1,0.9653006865326721
Physics,4,Betweenness,0.8,0.1,0.9620391955709073
Physics,4,Betweenness_Adaptive,0.8,0.1,0.9619329773018431
Physics,0,Ours,0.9,0.01,0.009904201082578732
Physics,0,Ours_Adaptive,0.9,0.01,0.06955711701620375
Physics,0,PageRank,0.9,0.01,0.9668285994244312
Physics,0,PageRank_Adaptive,0.9,0.01,0.9682129959152352
Physics,0,Degree,0.9,0.01,0.9783837365781871
Physics,0,Degree_Adaptive,0.9,0.01,0.9768533977698671
Physics,0,Betweenness,0.9,0.01,0.8435772289936997
Physics,0,Betweenness_Adaptive,0.9,0.01,0.8555100949298444
Physics,1,Ours,0.9,0.01,0.05265722725585756
Physics,1,Ours_Adaptive,0.9,0.01,0.0032585719065823587
Physics,1,PageRank,0.9,0.01,0.9593195334016071
Physics,1,PageRank_Adaptive,0.9,0.01,0.9572974617403719
Physics,1,Degree,0.9,0.01,0.9656356490025743
Physics,1,Degree_Adaptive,0.9,0.01,0.9670354191267089
Physics,1,Betweenness,0.9,0.01,0.7634298222156776
Physics,1,Betweenness_Adaptive,0.9,0.01,0.7702294710109839
Physics,2,Ours,0.9,0.01,0.062496655275350275
Physics,2,Ours_Adaptive,0.9,0.01,0.04307325688284217
Physics,2,PageRank,0.9,0.01,0.9555628697534353
Physics,2,PageRank_Adaptive,0.9,0.01,0.9588350275202083
Physics,2,Degree,0.9,0.01,0.9722788317712262
Physics,2,Degree_Adaptive,0.9,0.01,0.9717410796011855
Physics,2,Betweenness,0.9,0.01,0.7896125786068374
Physics,2,Betweenness_Adaptive,0.9,0.01,0.8229742525247148
Physics,3,Ours,0.9,0.01,0.04708877818521519
Physics,3,Ours_Adaptive,0.9,0.01,-0.008846641796654295
Physics,3,PageRank,0.9,0.01,0.9581361949324428
Physics,3,PageRank_Adaptive,0.9,0.01,0.9570689049793824
Physics,3,Degree,0.9,0.01,0.970793066288954
Physics,3,Degree_Adaptive,0.9,0.01,0.9704006163876252
Physics,3,Betweenness,0.9,0.01,0.8175143282917677
Physics,3,Betweenness_Adaptive,0.9,0.01,0.7903218511488893
Physics,4,Ours,0.9,0.01,0.12113721740350955
Physics,4,Ours_Adaptive,0.9,0.01,0.0962998062166133
Physics,4,PageRank,0.9,0.01,0.9663964679772115
Physics,4,PageRank_Adaptive,0.9,0.01,0.9659550461514741
Physics,4,Degree,0.9,0.01,0.9776114368107812
Physics,4,Degree_Adaptive,0.9,0.01,0.9769753000457465
Physics,4,Betweenness,0.9,0.01,0.8202952967394731
Physics,4,Betweenness_Adaptive,0.9,0.01,0.8259681752660475
Physics,0,Ours,0.9,0.05,0.26024163125628075
Physics,0,Ours_Adaptive,0.9,0.05,0.26618540657846484
Physics,0,PageRank,0.9,0.05,0.98407689023177
Physics,0,PageRank_Adaptive,0.9,0.05,0.9841863191217896
Physics,0,Degree,0.9,0.05,0.9852180897739952
Physics,0,Degree_Adaptive,0.9,0.05,0.9852782367699542
Physics,0,Betweenness,0.9,0.05,0.9809351620655463
Physics,0,Betweenness_Adaptive,0.9,0.05,0.9802342840727878
Physics,1,Ours,0.9,0.05,0.3123439570802545
Physics,1,Ours_Adaptive,0.9,0.05,0.3394529413299851
Physics,1,PageRank,0.9,0.05,0.9748986235279048
Physics,1,PageRank_Adaptive,0.9,0.05,0.9744016748082613
Physics,1,Degree,0.9,0.05,0.9752696899093258
Physics,1,Degree_Adaptive,0.9,0.05,0.975046096258351
Physics,1,Betweenness,0.9,0.05,0.9699655516334231
Physics,1,Betweenness_Adaptive,0.9,0.05,0.9696993687155959
Physics,2,Ours,0.9,0.05,0.3764185486670534
Physics,2,Ours_Adaptive,0.9,0.05,0.42893538859807984
Physics,2,PageRank,0.9,0.05,0.9783186095530801
Physics,2,PageRank_Adaptive,0.9,0.05,0.9778649915605933
Physics,2,Degree,0.9,0.05,0.9789961699891034
Physics,2,Degree_Adaptive,0.9,0.05,0.9790287001721941
Physics,2,Betweenness,0.9,0.05,0.9759955160284739
Physics,2,Betweenness_Adaptive,0.9,0.05,0.9749168619584577
Physics,3,Ours,0.9,0.05,0.28550337474907445
Physics,3,Ours_Adaptive,0.9,0.05,0.2901641589973932
Physics,3,PageRank,0.9,0.05,0.9781295336139127
Physics,3,PageRank_Adaptive,0.9,0.05,0.9780850300175615
Physics,3,Degree,0.9,0.05,0.9784870193476993
Physics,3,Degree_Adaptive,0.9,0.05,0.9779438701728845
Physics,3,Betweenness,0.9,0.05,0.9723940995213366
Physics,3,Betweenness_Adaptive,0.9,0.05,0.9719256528118254
Physics,4,Ours,0.9,0.05,0.3906249400439683
Physics,4,Ours_Adaptive,0.9,0.05,0.36434948741672457
Physics,4,PageRank,0.9,0.05,0.9838313592003809
Physics,4,PageRank_Adaptive,0.9,0.05,0.9836946057712345
Physics,4,Degree,0.9,0.05,0.9845850509345696
Physics,4,Degree_Adaptive,0.9,0.05,0.9845711937778973
Physics,4,Betweenness,0.9,0.05,0.9797290115310027
Physics,4,Betweenness_Adaptive,0.9,0.05,0.97954166674617
Physics,0,Ours,0.9,0.1,0.5057423662238102
Physics,0,Ours_Adaptive,0.9,0.1,0.518156595057733
Physics,0,PageRank,0.9,0.1,0.9856785642617159
Physics,0,PageRank_Adaptive,0.9,0.1,0.9857231368729302
Physics,0,Degree,0.9,0.1,0.9856184201798305
Physics,0,Degree_Adaptive,0.9,0.1,0.9855025892771809
Physics,0,Betweenness,0.9,0.1,0.9850960142106174
Physics,0,Betweenness_Adaptive,0.9,0.1,0.9850649376269798
Physics,1,Ours,0.9,0.1,0.5417911009666043
Physics,1,Ours_Adaptive,0.9,0.1,0.5728142613237509
Physics,1,PageRank,0.9,0.1,0.9763963215533065
Physics,1,PageRank_Adaptive,0.9,0.1,0.97642566769696
Physics,1,Degree,0.9,0.1,0.9771945811245365
Physics,1,Degree_Adaptive,0.9,0.1,0.977026507756339
Physics,1,Betweenness,0.9,0.1,0.9746394657532484
Physics,1,Betweenness_Adaptive,0.9,0.1,0.9750728857210544
Physics,2,Ours,0.9,0.1,0.5604044819882165
Physics,2,Ours_Adaptive,0.9,0.1,0.5249098615656541
Physics,2,PageRank,0.9,0.1,0.9798934800519025
Physics,2,PageRank_Adaptive,0.9,0.1,0.9799344481857011
Physics,2,Degree,0.9,0.1,0.9800964430147631
Physics,2,Degree_Adaptive,0.9,0.1,0.9801413182946555
Physics,2,Betweenness,0.9,0.1,0.9780611911635397
Physics,2,Betweenness_Adaptive,0.9,0.1,0.9782033084574704
Physics,3,Ours,0.9,0.1,0.47521868881451534
Physics,3,Ours_Adaptive,0.9,0.1,0.5375479242316133
Physics,3,PageRank,0.9,0.1,0.979260087206976
Physics,3,PageRank_Adaptive,0.9,0.1,0.9791640917581664
Physics,3,Degree,0.9,0.1,0.9790903809671164
Physics,3,Degree_Adaptive,0.9,0.1,0.9791538065315084
Physics,3,Betweenness,0.9,0.1,0.9776232668502344
Physics,3,Betweenness_Adaptive,0.9,0.1,0.9776561946454697
Physics,4,Ours,0.9,0.1,0.5849106894809423
Physics,4,Ours_Adaptive,0.9,0.1,0.5771871072591246
Physics,4,PageRank,0.9,0.1,0.9847366532869848
Physics,4,PageRank_Adaptive,0.9,0.1,0.98475760279128
Physics,4,Degree,0.9,0.1,0.9851427587431235
Physics,4,Degree_Adaptive,0.9,0.1,0.9851340366292437
Physics,4,Betweenness,0.9,0.1,0.9832862215903094
Physics,4,Betweenness_Adaptive,0.9,0.1,0.9833508248251022
Physics,0,Ours,1.0,0.01,0.022601138757096094
Physics,0,Ours_Adaptive,1.0,0.01,0.03431379802046988
Physics,0,PageRank,1.0,0.01,0.9635580200844318
Physics,0,PageRank_Adaptive,1.0,0.01,0.9652826417157728
Physics,0,Degree,1.0,0.01,0.9840684392196887
Physics,0,Degree_Adaptive,1.0,0.01,0.9834389663001134
Physics,0,Betweenness,1.0,0.01,0.7207011178187765
Physics,0,Betweenness_Adaptive,1.0,0.01,0.7217730298918277
Physics,1,Ours,1.0,0.01,0.1247705025604533
Physics,1,Ours_Adaptive,1.0,0.01,0.07519406249845942
Physics,1,PageRank,1.0,0.01,0.9623805844636595
Physics,1,PageRank_Adaptive,1.0,0.01,0.9661093483369151
Physics,1,Degree,1.0,0.01,0.9806966923231325
Physics,1,Degree_Adaptive,1.0,0.01,0.9803887499559489
Physics,1,Betweenness,1.0,0.01,0.7131391797695488
Physics,1,Betweenness_Adaptive,1.0,0.01,0.710146679483926
Physics,2,Ours,1.0,0.01,0.048141325697730296
Physics,2,Ours_Adaptive,1.0,0.01,0.08537673745048292
Physics,2,PageRank,1.0,0.01,0.9549470293356754
Physics,2,PageRank_Adaptive,1.0,0.01,0.9547092123888616
Physics,2,Degree,1.0,0.01,0.9817908933105496
Physics,2,Degree_Adaptive,1.0,0.01,0.982630983515858
Physics,2,Betweenness,1.0,0.01,0.7050408310553079
Physics,2,Betweenness_Adaptive,1.0,0.01,0.7024582936307391
Physics,3,Ours,1.0,0.01,0.0024642419057780383
Physics,3,Ours_Adaptive,1.0,0.01,0.004949522433486322
Physics,3,PageRank,1.0,0.01,0.9604759296207204
Physics,3,PageRank_Adaptive,1.0,0.01,0.9588152714495076
Physics,3,Degree,1.0,0.01,0.9817324939982847
Physics,3,Degree_Adaptive,1.0,0.01,0.9819687324081625
Physics,3,Betweenness,1.0,0.01,0.6944967324465674
Physics,3,Betweenness_Adaptive,1.0,0.01,0.7074360273639332
Physics,4,Ours,1.0,0.01,0.02043415590622888
Physics,4,Ours_Adaptive,1.0,0.01,-0.01715470300922193
Physics,4,PageRank,1.0,0.01,0.9575412237641661
Physics,4,PageRank_Adaptive,1.0,0.01,0.9544261591064427
Physics,4,Degree,1.0,0.01,0.9822197490749507
Physics,4,Degree_Adaptive,1.0,0.01,0.9829957521101335
Physics,4,Betweenness,1.0,0.01,0.6827678599142595
Physics,4,Betweenness_Adaptive,1.0,0.01,0.6894346253475897
Physics,0,Ours,1.0,0.05,0.21025978743853307
Physics,0,Ours_Adaptive,1.0,0.05,0.23997646639305675
Physics,0,PageRank,1.0,0.05,0.9909021906126864
Physics,0,PageRank_Adaptive,1.0,0.05,0.9905310889542726
Physics,0,Degree,1.0,0.05,0.9915811457975112
Physics,0,Degree_Adaptive,1.0,0.05,0.9916433702761045
Physics,0,Betweenness,1.0,0.05,0.9868109749164592
Physics,0,Betweenness_Adaptive,1.0,0.05,0.9876532436928757
Physics,1,Ours,1.0,0.05,0.3930331522686273
Physics,1,Ours_Adaptive,1.0,0.05,0.36474510735353477
Physics,1,PageRank,1.0,0.05,0.9869251466841684
Physics,1,PageRank_Adaptive,1.0,0.05,0.9873360576940519
Physics,1,Degree,1.0,0.05,0.9878902781351339
Physics,1,Degree_Adaptive,1.0,0.05,0.9878316257343263
Physics,1,Betweenness,1.0,0.05,0.982989085262013
Physics,1,Betweenness_Adaptive,1.0,0.05,0.9849634407258187
Physics,2,Ours,1.0,0.05,0.34460159776558313
Physics,2,Ours_Adaptive,1.0,0.05,0.3385923369349741
Physics,2,PageRank,1.0,0.05,0.9876910570623122
Physics,2,PageRank_Adaptive,1.0,0.05,0.9878304492845053
Physics,2,Degree,1.0,0.05,0.9886785326668772
Physics,2,Degree_Adaptive,1.0,0.05,0.988336308687186
Physics,2,Betweenness,1.0,0.05,0.984477238251654
Physics,2,Betweenness_Adaptive,1.0,0.05,0.9845313806167051
Physics,3,Ours,1.0,0.05,0.23279766984982703
Physics,3,Ours_Adaptive,1.0,0.05,0.25321130468241126
Physics,3,PageRank,1.0,0.05,0.9887426429833194
Physics,3,PageRank_Adaptive,1.0,0.05,0.988634480894362
Physics,3,Degree,1.0,0.05,0.9889290499876928
Physics,3,Degree_Adaptive,1.0,0.05,0.9890867863674225
Physics,3,Betweenness,1.0,0.05,0.9842390216303992
Physics,3,Betweenness_Adaptive,1.0,0.05,0.9833985120641258
Physics,4,Ours,1.0,0.05,0.21873830877041242
Physics,4,Ours_Adaptive,1.0,0.05,0.23155383986045214
Physics,4,PageRank,1.0,0.05,0.989852396207052
Physics,4,PageRank_Adaptive,1.0,0.05,0.9899781523330874
Physics,4,Degree,1.0,0.05,0.9908495287274699
Physics,4,Degree_Adaptive,1.0,0.05,0.9907072013928532
Physics,4,Betweenness,1.0,0.05,0.9853981537492005
Physics,4,Betweenness_Adaptive,1.0,0.05,0.9854327011448394
Physics,0,Ours,1.0,0.1,0.4053798300465258
Physics,0,Ours_Adaptive,1.0,0.1,0.4072466265790163
Physics,0,PageRank,1.0,0.1,0.9919627978127964
Physics,0,PageRank_Adaptive,1.0,0.1,0.9919343970727824
Physics,0,Degree,1.0,0.1,0.991887010028746
Physics,0,Degree_Adaptive,1.0,0.1,0.9919527536486451
Physics,0,Betweenness,1.0,0.1,0.9913390797169643
Physics,0,Betweenness_Adaptive,1.0,0.1,0.9914258025001239
Physics,1,Ours,1.0,0.1,0.5343032681711001
Physics,1,Ours_Adaptive,1.0,0.1,0.5121168289928337
Physics,1,PageRank,1.0,0.1,0.9887396973936405
Physics,1,PageRank_Adaptive,1.0,0.1,0.9886723020297606
Physics,1,Degree,1.0,0.1,0.9891125659700941
Physics,1,Degree_Adaptive,1.0,0.1,0.9889551514300736
Physics,1,Betweenness,1.0,0.1,0.9871033631793542
Physics,1,Betweenness_Adaptive,1.0,0.1,0.9875303139104379
Physics,2,Ours,1.0,0.1,0.5483511608411366
Physics,2,Ours_Adaptive,1.0,0.1,0.5502158538032009
Physics,2,PageRank,1.0,0.1,0.9890971919873918
Physics,2,PageRank_Adaptive,1.0,0.1,0.9892390520904287
Physics,2,Degree,1.0,0.1,0.9894054954038678
Physics,2,Degree_Adaptive,1.0,0.1,0.9893716408672012
Physics,2,Betweenness,1.0,0.1,0.988006920138274
Physics,2,Betweenness_Adaptive,1.0,0.1,0.9878866474422208
Physics,3,Ours,1.0,0.1,0.4808809182050692
Physics,3,Ours_Adaptive,1.0,0.1,0.4515183513071704
Physics,3,PageRank,1.0,0.1,0.9894226387790902
